Order_ID,Customer_ID,Customer_Name,Store,City,State,Product,Category,Quantity,Unit_Price,Total_Sales,Payment_Method,Order_Status,Device_Type,Order_Date,Delivery_Date
501735,112,Customer_354,Store_C,Chennai ,Tamil Nadu,Monitor,Electronics,6,1072,6432.0,Debit Card,delivered,mobile,2024-05-04,2024-05-10
501736,490,Customer_611,Store_A,Bangalore,Gujarat,Monitor,Electronics,3,140,420.0,COD,delivered,Tablet,2024-03-07,2024-03-12
501737,113,Customer_36,Store_E,Ahmedabad,Gujarat,Tablet,Electronics,6,211,1266.0,credit card,Returned,mobile,2023-07-23,2023-07-24
501738,504,Customer_80,Store_B,Bangalore,Maharashtra,Smartwatch,Wearables,5,492,2460.0,credit card,RETURNED,Mobile,2023-09-17,2023-09-19
501739,475,Customer_239,Store_A,Pune,Tamil Nadu,Laptop,Electronics,6,1582,,credit card,Cancelled,mobile,2023-02-16,2023-02-20
501740,487,Customer_157,Store_A,Bangalore ,Telangana,Smartwatch,Wearables,4,59,236.0,credit card,Cancelled,mobile,2023-01-01,2023-01-05
501741,162,Customer_457,Store_C,Kolkata,Maharashtra,Tablet,Electronics,1,1488,,UPI,RETURNED,Tablet,2023-08-13,2023-08-19
501742,149,Customer_649,Store_D,Kolkata,West Bengal,Smartwatch,Wearables,4,1536,6144.0,Credit Card,RETURNED,Tablet,2023-03-04,
501743,627,Customer_408,Store_A,Chennai,Telangana,Phone,Electronics,5,374,1870.0,UPI,Delivered,mobile,2024-08-17,2024-08-26
501744,493,Customer_477,Store_E,Ahmedabad,Maharashtra,Camera,Electronics,6,1196,7176.0,upi,Returned,Mobile,2024-03-21,2024-03-31
501745,528,Customer_269,Store_B,Pune,Maharashtra,Tablet,Electronics,6,421,2526.0,upi,Returned,mobile,2024-08-17,2024-08-18
501746,629,Customer_637,Store_E,Mumbai ,Tamil Nadu,Keyboard,Accessories,3,1104,3312.0,UPI,RETURNED,mobile,2023-11-25,2023-12-03
501747,110,Customer_303,Store_A,Delhi,Maharashtra,Mouse,Accessories,1,2283,2283.0,credit card,Cancelled,Mobile,2023-12-24,2023-12-29
501748,373,Customer_444,Store_A,Chennai,Delhi,Monitor,Electronics,3,485,1455.0,credit card,Cancelled,Mobile,2024-02-26,2024-03-02
501749,126,Customer_462,Store_B,Ahmedabad,Karnataka,Tablet,Electronics,3,847,2541.0,COD,Returned,Tablet,2023-03-03,2023-03-12
501750,222,Customer_534,Store_A,Chennai,Delhi,Phone,Electronics,1,2470,2470.0,Cash,RETURNED,mobile,2024-02-23,2024-02-24
501751,204,Customer_690,Store_C,Pune,Maharashtra,Phone,Electronics,2,320,640.0,UPI,Cancelled,mobile,2024-07-25,2024-07-26
501752,72,Customer_148,Store_C,Pune,Maharashtra,Headphones,Accessories,4,1363,5452.0,upi,Delivered,Mobile,2023-07-21,2023-07-25
501753,425,Customer_94,Store_C,Ahmedabad,Karnataka,Smartwatch,Wearables,2,984,1968.0,UPI,Returned,mobile,2023-05-31,2023-06-08
501754,86,Customer_598,Store_E,Delhi,Maharashtra,Phone,Electronics,4,2054,8216.0,upi,Delivered,Mobile,2024-03-23,2024-03-28
501755,380,Customer_478,Store_A,Kolkata ,Gujarat,Laptop,Electronics,1,1391,1391.0,Credit Card,Cancelled,Desktop,2024-03-19,2024-03-27
501756,251,Customer_22,Store_A,Mumbai ,Karnataka,Camera,Electronics,5,1941,9705.0,upi,Delivered,mobile,2024-04-24,2024-04-28
501757,212,Customer_84,Store_A,Mumbai,Maharashtra,Laptop,Electronics,2,145,290.0,credit card,Returned,mobile,2024-05-30,2024-05-31
501758,591,Customer_315,Store_E,Bangalore,Maharashtra,Laptop,Electronics,1,1489,1489.0,Debit Card,Delivered,Desktop,2023-04-25,2023-05-03
501759,489,Customer_592,Store_E,Ahmedabad ,Maharashtra,Laptop,Electronics,6,1679,10074.0,Debit Card,RETURNED,Mobile,2023-10-01,
501760,591,Customer_52,Store_A,Delhi,Delhi,Laptop,Electronics,1,53,53.0,UPI,Cancelled,mobile,2023-05-04,2023-05-05
501761,207,Customer_537,Store_A,Mumbai ,Maharashtra,Laptop,Electronics,5,936,4680.0,upi,RETURNED,Desktop,2024-06-13,2024-06-18
501762,372,Customer_668,Store_B,Delhi ,Maharashtra,Monitor,Electronics,3,2202,6606.0,upi,Returned,Desktop,2023-08-18,2023-08-24
501763,350,Customer_613,Store_D,Hyderabad,Tamil Nadu,Monitor,Electronics,5,2257,11285.0,credit card,Returned,Desktop,2023-08-26,2023-09-02
501764,26,Customer_365,Store_D,Ahmedabad,West Bengal,Headphones,Accessories,3,363,1089.0,Debit Card,Returned,Desktop,2023-01-07,2023-01-11
501765,16,Customer_48,Store_C,Kolkata ,Tamil Nadu,Phone,Electronics,4,1143,4572.0,COD,RETURNED,mobile,2024-08-10,2024-08-13
501766,332,Customer_201,Store_D,Mumbai,Telangana,Headphones,Accessories,6,1185,7110.0,COD,delivered,mobile,2024-02-17,2024-02-20
501767,258,Customer_546,Store_B,Delhi,Tamil Nadu,Keyboard,Accessories,4,1823,7292.0,upi,Cancelled,Mobile,2023-06-10,2023-06-16
501768,355,Customer_498,Store_C,Chennai,Karnataka,Speaker,Accessories,2,947,1894.0,credit card,delivered,Tablet,2023-03-02,2023-03-11
501769,394,Customer_583,Store_D,Mumbai,Gujarat,Mouse,Accessories,2,431,862.0,credit card,Delivered,Desktop,2024-08-05,2024-08-11
501770,67,Customer_533,Store_E,Hyderabad,Maharashtra,Keyboard,Accessories,3,817,2451.0,credit card,RETURNED,mobile,2023-01-08,2023-01-17
501771,505,Customer_484,Store_B,Bangalore,Karnataka,Smartwatch,Wearables,4,356,1424.0,UPI,Returned,mobile,2023-02-15,2023-02-16
501772,321,Customer_61,Store_E,Chennai,Maharashtra,Camera,Electronics,3,1651,4953.0,upi,delivered,Tablet,2024-05-11,2024-05-12
501773,40,Customer_309,Store_E,Chennai,Delhi,Monitor,Electronics,6,1008,6048.0,credit card,Delivered,mobile,2023-05-10,2023-05-19
501774,94,Customer_461,Store_A,Chennai,Maharashtra,Monitor,Electronics,5,2344,11720.0,Debit Card,Delivered,Tablet,2023-08-25,2023-08-27
501775,191,Customer_227,Store_C,Kolkata ,Delhi,Keyboard,Accessories,1,759,759.0,credit card,RETURNED,Tablet,2024-09-22,2024-09-28
501776,476,Customer_447,Store_D,Delhi,Maharashtra,Phone,Electronics,5,2060,10300.0,credit card,RETURNED,mobile,2024-03-27,
501777,327,Customer_99,Store_D,Bangalore ,Maharashtra,Phone,Electronics,3,1345,4035.0,Cash,delivered,Tablet,2023-02-18,2023-02-25
501778,275,Customer_111,Store_D,Ahmedabad,Tamil Nadu,Camera,Electronics,4,884,3536.0,upi,Delivered,Mobile,2024-07-31,2024-08-10
501779,131,Customer_651,Store_C,Kolkata,Tamil Nadu,Speaker,Accessories,5,478,2390.0,credit card,Returned,Tablet,2023-12-12,2023-12-15
501780,365,Customer_694,Store_A,Mumbai,Gujarat,Smartwatch,Wearables,2,902,1804.0,upi,RETURNED,Mobile,2023-06-30,2023-07-01
501781,581,Customer_366,Store_A,Chennai,West Bengal,Speaker,Accessories,3,98,294.0,Credit Card,Cancelled,Desktop,2023-01-14,2023-01-24
501782,588,Customer_235,Store_A,Mumbai,Telangana,Camera,Electronics,5,1903,,Debit Card,Delivered,Desktop,2024-10-10,2024-10-20
501783,674,Customer_128,Store_B,Kolkata,Telangana,Phone,Electronics,6,1815,10890.0,upi,Returned,mobile,2024-04-10,2024-04-18
501784,445,Customer_238,Store_D,Kolkata,Delhi,Speaker,Accessories,1,1411,1411.0,Credit Card,RETURNED,mobile,2023-01-27,2023-02-06
501785,436,Customer_222,Store_B,Pune ,Gujarat,Monitor,Electronics,2,1614,3228.0,Debit Card,delivered,Mobile,2023-07-24,2023-07-28
501786,593,Customer_209,Store_E,Mumbai,West Bengal,Smartwatch,Wearables,1,2385,2385.0,Debit Card,delivered,mobile,2024-07-27,2024-07-28
501787,549,Customer_341,Store_E,Bangalore,Telangana,Keyboard,Accessories,4,1668,6672.0,COD,delivered,Mobile,2024-05-27,
501788,209,Customer_532,Store_D,Mumbai,Karnataka,Monitor,Electronics,4,695,2780.0,credit card,delivered,mobile,2023-03-17,2023-03-22
501789,76,Customer_33,Store_C,Delhi ,Tamil Nadu,Phone,Electronics,1,2065,2065.0,COD,Delivered,mobile,2023-10-30,2023-11-07
501790,124,Customer_46,Store_C,Pune,Gujarat,Laptop,Electronics,1,2212,2212.0,UPI,RETURNED,Desktop,2023-03-06,2023-03-07
501791,535,Customer_561,Store_C,Bangalore,Gujarat,Smartwatch,Wearables,3,2246,6738.0,upi,RETURNED,mobile,2023-05-12,2023-05-21
501792,299,Customer_213,Store_B,Hyderabad ,Tamil Nadu,Mouse,Accessories,2,515,1030.0,Credit Card,delivered,mobile,2023-12-28,2024-01-04
501793,624,Customer_43,Store_C,Chennai,Karnataka,Monitor,Electronics,6,327,1962.0,UPI,delivered,Desktop,2024-05-12,2024-05-13
501794,309,Customer_256,Store_C,Mumbai,Maharashtra,Keyboard,Accessories,1,2458,2458.0,credit card,Cancelled,mobile,2023-01-28,
501795,622,Customer_618,Store_A,Chennai ,Telangana,Tablet,Electronics,6,595,3570.0,Cash,delivered,Desktop,2024-05-14,2024-05-24
501796,130,Customer_591,Store_D,Chennai,West Bengal,Smartwatch,Wearables,2,435,870.0,Debit Card,Delivered,mobile,2024-10-06,2024-10-07
501797,263,Customer_619,Store_C,Hyderabad,Gujarat,Smartwatch,Wearables,2,1850,3700.0,COD,delivered,Desktop,2024-02-04,2024-02-06
501798,687,Customer_633,Store_E,Pune,Tamil Nadu,Smartwatch,Wearables,1,498,498.0,Debit Card,Delivered,Desktop,2024-09-20,2024-09-30
501799,336,Customer_96,Store_E,Kolkata,West Bengal,Phone,Electronics,2,1032,2064.0,Debit Card,Delivered,Tablet,2024-06-22,2024-06-25
501800,223,Customer_287,Store_D,Pune,Maharashtra,Keyboard,Accessories,5,710,3550.0,COD,Cancelled,Tablet,2023-02-20,2023-02-22
501801,464,Customer_141,Store_D,Delhi,Telangana,Phone,Electronics,3,1646,4938.0,Debit Card,Returned,mobile,2023-02-08,2023-02-13
501802,178,Customer_509,Store_D,Chennai,Maharashtra,Mouse,Accessories,3,2439,7317.0,credit card,Returned,Tablet,2024-04-01,2024-04-08
501803,549,Customer_516,Store_D,Chennai,West Bengal,Camera,Electronics,6,728,4368.0,credit card,RETURNED,Tablet,2023-06-02,2023-06-08
501804,429,Customer_425,Store_A,Kolkata,Karnataka,Keyboard,Accessories,5,948,4740.0,Credit Card,Returned,mobile,2024-05-27,2024-06-06
501805,524,Customer_375,Store_C,Ahmedabad,Karnataka,Keyboard,Accessories,5,1755,8775.0,Debit Card,Delivered,Tablet,2023-09-25,2023-09-28
501806,680,Customer_649,Store_E,Bangalore,Maharashtra,Mouse,Accessories,3,2449,,Debit Card,Cancelled,Tablet,2024-08-15,
501807,494,Customer_653,Store_A,Mumbai,Delhi,Speaker,Accessories,1,2439,2439.0,Cash,Delivered,Tablet,2023-01-28,2023-01-31
501808,529,Customer_69,Store_A,Ahmedabad,West Bengal,Tablet,Electronics,6,2441,14646.0,UPI,RETURNED,Mobile,2023-10-26,2023-10-31
501809,128,Customer_217,Store_D,Delhi,Telangana,Phone,Electronics,3,2029,6087.0,Cash,Cancelled,Mobile,2023-10-20,2023-10-26
501810,687,Customer_273,Store_C,Kolkata ,Delhi,Laptop,Electronics,6,445,2670.0,credit card,Returned,Tablet,2023-05-29,2023-06-01
501811,499,Customer_531,Store_D,Mumbai,Gujarat,Phone,Electronics,6,1472,8832.0,COD,Returned,Mobile,2023-01-08,2023-01-17
501812,112,Customer_299,Store_E,Pune,Gujarat,Tablet,Electronics,2,2315,4630.0,Credit Card,Delivered,Mobile,2023-04-07,
501813,336,Customer_269,Store_B,Hyderabad,Telangana,Smartwatch,Wearables,4,716,2864.0,UPI,Delivered,Desktop,2024-10-01,
501814,582,Customer_115,Store_E,Mumbai,Gujarat,Camera,Electronics,2,184,368.0,Cash,RETURNED,Mobile,2023-09-11,2023-09-21
501815,631,Customer_57,Store_D,Pune,Maharashtra,Keyboard,Accessories,4,214,856.0,upi,RETURNED,mobile,2024-04-13,2024-04-15
501816,603,Customer_25,Store_A,Chennai ,Maharashtra,Keyboard,Accessories,4,2117,,COD,RETURNED,Tablet,2023-07-16,2023-07-19
501817,59,Customer_462,Store_C,Kolkata,Maharashtra,Phone,Electronics,2,1094,2188.0,Credit Card,delivered,Tablet,2023-12-07,2023-12-12
501818,77,Customer_4,Store_C,Pune,Telangana,Smartwatch,Wearables,4,1264,5056.0,Debit Card,delivered,mobile,2023-04-24,2023-05-01
501819,253,Customer_611,Store_D,Pune,Telangana,Mouse,Accessories,3,1252,3756.0,COD,Cancelled,Tablet,2023-08-17,2023-08-20
501820,457,Customer_107,Store_E,Bangalore,Gujarat,Laptop,Electronics,3,1616,4848.0,Debit Card,delivered,Tablet,2024-09-22,2024-09-26
501821,582,Customer_14,Store_C,Ahmedabad,Maharashtra,Keyboard,Accessories,4,958,3832.0,upi,RETURNED,Desktop,2023-01-19,2023-01-22
501822,674,Customer_548,Store_D,Hyderabad ,Gujarat,Speaker,Accessories,1,566,566.0,Cash,Delivered,mobile,2023-04-27,2023-05-05
501823,101,Customer_99,Store_D,Ahmedabad,Delhi,Smartwatch,Wearables,4,1231,4924.0,credit card,Returned,Tablet,2024-01-23,2024-01-26
501824,581,Customer_298,Store_B,Mumbai ,Tamil Nadu,Monitor,Electronics,3,1198,3594.0,Debit Card,Delivered,mobile,2024-06-30,2024-07-06
501825,479,Customer_683,Store_B,Kolkata ,Karnataka,Speaker,Accessories,6,1454,8724.0,upi,Cancelled,mobile,2023-04-20,2023-04-24
501826,231,Customer_97,Store_C,Bangalore,Telangana,Phone,Electronics,3,1094,3282.0,upi,RETURNED,mobile,2023-02-04,2023-02-07
501827,673,Customer_94,Store_C,Hyderabad,Tamil Nadu,Tablet,Electronics,6,2202,13212.0,Cash,Cancelled,Tablet,2024-03-29,
501828,675,Customer_23,Store_B,Chennai,Gujarat,Speaker,Accessories,4,1059,4236.0,COD,Returned,Desktop,2023-10-15,2023-10-17
501829,159,Customer_93,Store_C,Chennai,Gujarat,Camera,Electronics,6,1678,10068.0,Debit Card,Returned,mobile,2024-08-08,2024-08-13
501830,261,Customer_103,Store_E,Kolkata,Gujarat,Monitor,Electronics,3,2126,6378.0,COD,RETURNED,Mobile,2023-05-04,2023-05-12
501831,515,Customer_614,Store_D,Bangalore ,Karnataka,Keyboard,Accessories,5,907,4535.0,Credit Card,Delivered,Mobile,2023-07-26,2023-07-28
501832,311,Customer_658,Store_D,Ahmedabad,Karnataka,Tablet,Electronics,2,1670,3340.0,UPI,Returned,mobile,2024-02-05,2024-02-13
501833,133,Customer_209,Store_B,Delhi,Delhi,Mouse,Accessories,5,828,4140.0,credit card,Returned,Tablet,2024-03-05,2024-03-15
501834,502,Customer_88,Store_D,Delhi,Delhi,Speaker,Accessories,5,1393,6965.0,credit card,RETURNED,Tablet,2023-04-07,2023-04-12
501835,251,Customer_580,Store_E,Delhi,Telangana,Speaker,Accessories,5,2261,11305.0,COD,delivered,Desktop,2024-02-26,2024-03-07
501836,224,Customer_667,Store_A,Bangalore,Tamil Nadu,Headphones,Accessories,5,2237,11185.0,upi,Delivered,mobile,2023-03-14,2023-03-22
501837,413,Customer_168,Store_C,Pune,Maharashtra,Smartwatch,Wearables,2,1144,2288.0,Cash,Delivered,Desktop,2023-06-19,2023-06-25
501838,25,Customer_233,Store_B,Bangalore,Maharashtra,Keyboard,Accessories,6,268,1608.0,Cash,RETURNED,Desktop,2023-05-08,2023-05-18
501839,383,Customer_329,Store_C,Hyderabad,West Bengal,Tablet,Electronics,5,1089,5445.0,Debit Card,delivered,mobile,2023-12-03,
501840,361,Customer_457,Store_B,Hyderabad,Telangana,Headphones,Accessories,5,204,1020.0,upi,Returned,Desktop,2023-08-20,2023-08-24
501841,267,Customer_516,Store_A,Ahmedabad,West Bengal,Mouse,Accessories,3,161,483.0,COD,Returned,mobile,2024-06-19,2024-06-22
501842,41,Customer_414,Store_E,Bangalore,Gujarat,Laptop,Electronics,3,677,2031.0,Debit Card,Delivered,Tablet,2023-11-25,2023-12-03
501843,277,Customer_577,Store_B,Mumbai ,Telangana,Speaker,Accessories,3,1049,3147.0,Cash,delivered,Desktop,2024-05-18,2024-05-25
501844,256,Customer_315,Store_B,Pune,Karnataka,Keyboard,Accessories,4,395,1580.0,credit card,RETURNED,Mobile,2024-08-12,2024-08-13
501845,445,Customer_63,Store_C,Pune,Delhi,Speaker,Accessories,1,492,492.0,Cash,Delivered,Tablet,2024-06-19,2024-06-21
501846,676,Customer_552,Store_E,Bangalore,West Bengal,Camera,Electronics,1,2405,2405.0,credit card,Delivered,mobile,2024-09-06,2024-09-13
501847,612,Customer_600,Store_E,Delhi,West Bengal,Speaker,Accessories,2,1675,3350.0,Debit Card,Delivered,mobile,2023-04-27,2023-05-01
501848,496,Customer_47,Store_D,Chennai,Maharashtra,Tablet,Electronics,1,1915,1915.0,credit card,RETURNED,Desktop,2023-07-18,2023-07-28
501849,29,Customer_109,Store_A,Kolkata,Maharashtra,Speaker,Accessories,3,2098,6294.0,Debit Card,delivered,Desktop,2023-02-19,2023-02-25
501850,526,Customer_473,Store_A,Chennai,Maharashtra,Smartwatch,Wearables,3,2023,6069.0,upi,Delivered,Desktop,2024-05-29,2024-06-06
501851,415,Customer_74,Store_B,Kolkata,West Bengal,Phone,Electronics,4,1584,6336.0,upi,delivered,Mobile,2024-06-11,2024-06-14
501852,194,Customer_530,Store_C,Ahmedabad,Tamil Nadu,Laptop,Electronics,2,2009,4018.0,COD,RETURNED,Desktop,2023-03-18,2023-03-25
501853,35,Customer_317,Store_E,Chennai ,Tamil Nadu,Monitor,Electronics,2,610,1220.0,Debit Card,Cancelled,Mobile,2023-01-05,
501854,449,Customer_53,Store_B,Kolkata,Maharashtra,Smartwatch,Wearables,2,1440,2880.0,upi,delivered,Desktop,2023-04-13,2023-04-14
501855,153,Customer_80,Store_A,Chennai,Karnataka,Mouse,Accessories,4,2314,9256.0,COD,RETURNED,mobile,2024-05-30,2024-06-05
501856,298,Customer_538,Store_D,Chennai,Maharashtra,Tablet,Electronics,5,812,4060.0,Credit Card,Returned,mobile,2024-04-26,2024-04-28
501857,607,Customer_601,Store_B,Hyderabad,Telangana,Monitor,Electronics,4,145,580.0,Credit Card,Returned,Mobile,2023-03-20,2023-03-29
501858,549,Customer_640,Store_D,Bangalore ,Delhi,Smartwatch,Wearables,1,1235,1235.0,Credit Card,RETURNED,Desktop,2023-06-30,2023-07-09
501859,240,Customer_661,Store_A,Pune,Gujarat,Speaker,Accessories,3,127,381.0,COD,delivered,mobile,2024-06-07,2024-06-10
501860,316,Customer_421,Store_A,Ahmedabad,Tamil Nadu,Tablet,Electronics,5,1378,6890.0,Credit Card,Cancelled,Mobile,2023-10-17,2023-10-27
501861,553,Customer_455,Store_D,Chennai,Tamil Nadu,Phone,Electronics,2,1526,3052.0,Debit Card,RETURNED,mobile,2023-08-02,2023-08-10
501862,368,Customer_539,Store_B,Chennai ,West Bengal,Smartwatch,Wearables,4,1603,6412.0,credit card,delivered,Desktop,2023-09-24,2023-09-29
501863,193,Customer_121,Store_D,Kolkata,Maharashtra,Laptop,Electronics,5,824,4120.0,Debit Card,Cancelled,Desktop,2023-05-24,2023-05-29
501864,86,Customer_55,Store_A,Mumbai,West Bengal,Monitor,Electronics,1,722,722.0,Debit Card,Returned,Desktop,2023-11-27,2023-11-30
501865,305,Customer_311,Store_E,Pune,Maharashtra,Headphones,Accessories,6,1246,7476.0,Cash,delivered,mobile,2023-01-27,2023-02-05
501866,98,Customer_96,Store_E,Hyderabad,Gujarat,Laptop,Electronics,2,2102,4204.0,UPI,RETURNED,Desktop,2023-08-18,2023-08-20
501867,127,Customer_526,Store_D,Delhi,Gujarat,Smartwatch,Wearables,3,636,1908.0,UPI,Returned,Desktop,2024-04-30,2024-05-09
501868,398,Customer_33,Store_D,Kolkata ,Maharashtra,Laptop,Electronics,2,1062,2124.0,credit card,delivered,Desktop,2023-01-20,2023-01-22
501869,458,Customer_65,Store_C,Pune,Tamil Nadu,Monitor,Electronics,1,158,158.0,COD,Cancelled,Tablet,2023-05-20,2023-05-23
501870,260,Customer_516,Store_B,Kolkata ,Gujarat,Headphones,Accessories,5,1691,8455.0,Debit Card,Returned,mobile,2023-03-08,2023-03-13
501871,606,Customer_452,Store_E,Hyderabad,West Bengal,Laptop,Electronics,4,1919,,credit card,Returned,Desktop,2024-01-28,2024-02-06
501872,60,Customer_380,Store_D,Pune,Maharashtra,Smartwatch,Wearables,2,474,948.0,Debit Card,Delivered,mobile,2023-02-01,2023-02-10
501873,547,Customer_97,Store_E,Kolkata,West Bengal,Speaker,Accessories,2,2228,4456.0,Debit Card,RETURNED,mobile,2023-02-11,
501874,611,Customer_219,Store_C,Ahmedabad,Gujarat,Tablet,Electronics,3,1032,3096.0,Credit Card,Delivered,mobile,2023-05-19,
501875,670,Customer_583,Store_E,Mumbai,Karnataka,Tablet,Electronics,2,1674,3348.0,credit card,Cancelled,Tablet,2024-10-10,2024-10-17
501876,379,Customer_500,Store_D,Pune,Tamil Nadu,Speaker,Accessories,1,1433,1433.0,Debit Card,Returned,Desktop,2024-04-10,2024-04-12
501877,183,Customer_419,Store_A,Bangalore ,Maharashtra,Phone,Electronics,6,972,5832.0,Credit Card,delivered,Desktop,2024-06-14,2024-06-19
501878,101,Customer_348,Store_A,Chennai,West Bengal,Camera,Electronics,2,1380,2760.0,Cash,Returned,mobile,2023-10-04,2023-10-07
501879,402,Customer_633,Store_B,Pune,West Bengal,Monitor,Electronics,3,2483,7449.0,Debit Card,Returned,Tablet,2023-12-15,2023-12-17
501880,519,Customer_561,Store_C,Delhi,Gujarat,Keyboard,Accessories,4,329,1316.0,upi,RETURNED,Tablet,2024-10-05,2024-10-10
501881,605,Customer_157,Store_A,Bangalore,Tamil Nadu,Keyboard,Accessories,3,1039,3117.0,COD,RETURNED,Tablet,2023-04-26,2023-04-29
501882,125,Customer_405,Store_B,Delhi,Telangana,Monitor,Electronics,3,1021,3063.0,COD,Cancelled,Mobile,2024-02-11,2024-02-12
501883,548,Customer_471,Store_E,Chennai,Karnataka,Mouse,Accessories,2,986,1972.0,Credit Card,delivered,mobile,2023-04-09,2023-04-13
501884,210,Customer_464,Store_B,Pune,West Bengal,Phone,Electronics,5,1155,5775.0,COD,Returned,Desktop,2023-12-14,2023-12-16
501885,70,Customer_97,Store_D,Chennai,Maharashtra,Tablet,Electronics,5,2324,11620.0,UPI,delivered,Desktop,2023-07-13,2023-07-21
501886,617,Customer_542,Store_A,Hyderabad ,Karnataka,Laptop,Electronics,4,2304,9216.0,Credit Card,Returned,Tablet,2024-04-07,
501887,627,Customer_692,Store_A,Mumbai,Maharashtra,Speaker,Accessories,1,172,172.0,Credit Card,Cancelled,Mobile,2024-09-05,2024-09-10
501888,602,Customer_276,Store_C,Pune,Gujarat,Monitor,Electronics,1,761,761.0,COD,Returned,Tablet,2023-04-02,2023-04-06
501889,296,Customer_374,Store_D,Ahmedabad,Gujarat,Keyboard,Accessories,2,380,760.0,UPI,RETURNED,Tablet,2024-09-29,2024-10-09
501890,299,Customer_479,Store_E,Chennai,West Bengal,Speaker,Accessories,3,2289,6867.0,upi,RETURNED,Mobile,2024-04-28,2024-05-04
501891,482,Customer_229,Store_C,Hyderabad ,Gujarat,Headphones,Accessories,5,1655,8275.0,Credit Card,Cancelled,Mobile,2023-08-18,2023-08-22
501892,450,Customer_630,Store_A,Bangalore,Tamil Nadu,Headphones,Accessories,2,824,1648.0,upi,delivered,mobile,2024-05-31,2024-06-10
501893,297,Customer_486,Store_A,Kolkata,Delhi,Headphones,Accessories,3,1047,3141.0,UPI,Cancelled,Tablet,2023-08-04,2023-08-13
501894,350,Customer_366,Store_C,Hyderabad,Tamil Nadu,Camera,Electronics,3,551,1653.0,UPI,delivered,Tablet,2023-12-22,2024-01-01
501895,696,Customer_650,Store_A,Chennai ,Delhi,Laptop,Electronics,5,2469,12345.0,upi,delivered,Tablet,2024-05-24,2024-06-02
501896,80,Customer_392,Store_E,Delhi,Delhi,Keyboard,Accessories,2,2088,,upi,Delivered,mobile,2023-06-19,2023-06-29
501897,280,Customer_596,Store_B,Kolkata,Maharashtra,Monitor,Electronics,4,550,2200.0,UPI,Delivered,Desktop,2024-04-29,2024-05-08
501898,150,Customer_2,Store_B,Ahmedabad,Karnataka,Monitor,Electronics,2,670,1340.0,Cash,Returned,Mobile,2024-01-28,
501899,521,Customer_116,Store_B,Chennai,Maharashtra,Phone,Electronics,1,102,102.0,upi,Delivered,Desktop,2024-09-26,
501900,345,Customer_607,Store_E,Pune,Karnataka,Laptop,Electronics,2,408,816.0,COD,Returned,Tablet,2023-01-21,2023-01-26
501901,31,Customer_385,Store_D,Pune,Gujarat,Headphones,Accessories,6,1396,,COD,Returned,Desktop,2023-01-20,
501902,315,Customer_598,Store_C,Hyderabad,Tamil Nadu,Keyboard,Accessories,2,1566,3132.0,upi,Returned,Tablet,2024-08-01,2024-08-03
501903,425,Customer_651,Store_C,Hyderabad,Tamil Nadu,Speaker,Accessories,4,2149,8596.0,Cash,RETURNED,mobile,2023-12-14,
501904,492,Customer_384,Store_B,Ahmedabad,Tamil Nadu,Phone,Electronics,5,2409,12045.0,Credit Card,Returned,Desktop,2023-10-20,2023-10-24
501905,96,Customer_54,Store_B,Pune,Delhi,Keyboard,Accessories,2,2134,4268.0,Debit Card,Returned,Mobile,2023-09-03,2023-09-05
501906,131,Customer_525,Store_A,Bangalore ,Telangana,Headphones,Accessories,6,1253,,credit card,RETURNED,mobile,2023-12-11,2023-12-19
501907,56,Customer_525,Store_C,Chennai ,Gujarat,Headphones,Accessories,2,1254,2508.0,COD,Delivered,Mobile,2024-06-06,2024-06-09
501908,107,Customer_254,Store_D,Bangalore,Maharashtra,Laptop,Electronics,2,1441,2882.0,Credit Card,delivered,Mobile,2023-07-05,2023-07-15
501909,255,Customer_524,Store_E,Bangalore ,Tamil Nadu,Monitor,Electronics,3,2215,6645.0,UPI,Delivered,mobile,2024-02-05,2024-02-14
501910,641,Customer_398,Store_B,Chennai,Gujarat,Phone,Electronics,5,740,,credit card,Returned,Tablet,2024-10-05,
501911,315,Customer_531,Store_C,Hyderabad,Maharashtra,Tablet,Electronics,6,2385,14310.0,UPI,RETURNED,Mobile,2024-04-22,2024-05-02
501912,313,Customer_393,Store_E,Bangalore,Gujarat,Headphones,Accessories,4,1199,4796.0,Credit Card,Cancelled,mobile,2024-09-22,2024-09-23
501913,171,Customer_282,Store_B,Bangalore,Delhi,Keyboard,Accessories,4,2463,9852.0,Debit Card,Delivered,Desktop,2024-09-10,2024-09-20
501914,158,Customer_427,Store_D,Delhi ,Tamil Nadu,Smartwatch,Wearables,5,1395,6975.0,Cash,delivered,Desktop,2024-09-21,
501915,427,Customer_560,Store_D,Delhi,Tamil Nadu,Phone,Electronics,1,2343,2343.0,credit card,delivered,Tablet,2023-06-10,2023-06-13
501916,469,Customer_365,Store_B,Kolkata ,Telangana,Mouse,Accessories,2,1231,2462.0,Debit Card,Delivered,Desktop,2023-05-25,2023-06-03
501917,274,Customer_415,Store_A,Kolkata,Delhi,Smartwatch,Wearables,2,2135,4270.0,upi,Cancelled,Desktop,2023-11-21,2023-11-28
501918,257,Customer_596,Store_E,Hyderabad,Gujarat,Laptop,Electronics,1,2171,2171.0,Debit Card,Cancelled,mobile,2024-01-01,2024-01-06
501919,401,Customer_389,Store_D,Kolkata,West Bengal,Tablet,Electronics,2,195,390.0,COD,Delivered,Desktop,2023-01-26,2023-02-04
